Nov 21, 2011$&;ابتدت بوثيقة السلمي وانتهت بحكم العسكر ابتدت بمصابي الثورة وانتهت بحكم العسكر ابتدت بقانون الانتخابات وانتهت بحكم العسكر وأي مظاهرة ثاني ها تقوم لأي سبب ها تنتهي بالسبب الرئيس وأصل المشاكل حكم العسكر .... لا تدع الهدف الأصلي يغيب عن ناظريك دولة لا يحكمها العسكر
Nov 21, 2011$&;من الميدان: اصعب مشكلة بتقابلنا دلوقت مش الاكل ولا الشرب ولا البطاطين ولا الدوا ..... اصعب مشكلة شحن الموبايل.
Nov 21, 2011$&;تصور الشباب للنصر في المعركة واضح.. تحقيق مطالبهم. ما هو تصور المجلس العسكري للنصر؟ ١٠٠ شهيد؟ حرق الميدان؟ تدمير المستشفى الميداني؟ المجلس العسكري في معركة لا يمكن أن يخرج منها منتصراً.
Nov 21, 2011$&;من الميدان رجل بسيط معتصم مع الشباب بيقول لهم روحوا انتم عشان لما احنا الفقراء نموت يفضل المتعلمين يبنوا البلد .....،.، والله يا والدي انت المتعلم واحنا كلنا الجهلة
Nov 21, 2011$&;حاميها قاتلها
Nov 21, 2011$&;اللي حما الثورة هما اللي بيموتوا دلوقت في التحرير مش انا ولا انت ولا المشير.
Nov 21, 2011$&;اللي بيحصل في التحرير بيهيج مشاعر الحجر الناس مش من كل الفئات مش مستحملة مهندسين ودكاترة وشيوخ ومحامين وصنايعية وضباط.
Nov 21, 2011$&;كلمات بت أكرهها: الحسم العقل الاستقرار الاقتصاد الأمن من كثرة وضعها كعناوين لاجهاض الثورة ...... انزاحي يا غمة حتى تعود الكلمات لاستخدامها الطبيعي.
Nov 21, 2011$&;يمكن أن تقتلونا لكنكم لن تقتلوا حلمنا.
Nov 21, 2011$&;مش عايزين نشوف في الميدان الا علم مصر. حتى لا اله الا الله خليها في قلبك مش على يافطة.
Nov 21, 2011$&;صندوق دعم الشهدء والمصابين اللي أنشأه الجيش برأس مال ١٠٠ مليون جنيه مصري كان معمول عشان شهدء يناير والا شهداء نوفمبر؟ ومع اللي حصل اليومين اللي فاتوا هل ١٠٠ مليون ها تكفي؟ قنبلة الغاز المسيل للدموع تساوي مرتب شهر من مرتبات الشباب في الميدان الأسهل من اننا نشغله.. نموته.
Nov 21, 2011$&;يا ريت بس اليومين دول نصيحة لله نشيل من البروفايل بتاعنا أي صورة عن الانتخابات او تأييد لحزب او مرشح رئاسي.. لانها بالفعل مستفزة جداً والشباب بيموت. وابقوا رجعوها بكرة او بعده لما يبقى معانا ضمانات اكيدة ان فيه انتخابات بجد.. مش تصريحات حكومية بتقسم الناس وتفرقهم.
Nov 21, 2011$&;الأهم من أن الانتخابات ستبدأ يوم ٢٨ نوفمبر أنها ستستمر لمدة ثلاثة أشهر. لا نريد أن نضحي بضمانات الاستمرار من أجل التمسك بتاريخ البدء لا تجعلوا الانتخابات ورقة ضغط علينا بل اجعلوها ورقة ضغط لتحقيق مطالبنا لا نريد مزيداً من الشهداء نريد قائداً واحداً يحسن استخدام أوراق التفاوض للخروج بحل يحقق مطالب الثورة. الشباب لم يذهب الى التحرير ليموت بل ليقدم لي ولك وله حياة كريمة كل قرارات العسكري بالأمس هراء والحل بإذن اليوم قبل المساء
Nov 21, 2011$&;يستحق القيادة من يقدم التضحية لا من يقدم النصائح والتنظير. يستحقها من يقدم الحل لا من يصنع المشكلة.
Nov 21, 2011$&;في المرة السابقة خرج اللواء الفنجري وألقى تحية عسكرية للشهداء من سوف يخرج هذه المرة؟
Nov 21, 2011$&;هناك شئ خطأ عندما تكون بيانات دعم غزة أصدق لهجة وأشد حرارة من بيانات التضامن مع المعتصمين. البركة في الشباب. بصراحة اذا غاب الاخوان عن التحرير اليوم فقد اضاعوا أنفسهم واذا تواجدوا بالآلاف كما تواجدوا يوم الجمعة فقد صدقوا عهدهم واستحقوا ثقة الناس فيهم ويا ليتها تكون الثانية.
Nov 21, 2011$&;اللي يغيظ ان ناس بتموت في التحرير وناس بتوزع دعاية انتخابية ...... تفتكروا كام واحد دلوقت بيفكر يقاطع الانتخابات هم مش ها يلغوها عملياً بس اللي بيحصل ده.. هيأثر بشكل كبير جداً على شكل النتيجة.
Nov 21, 2011$&;أجمل حاجة في طريقة الداخلية في التعامل مع المتظاهرين انها بتقسمهم نوعين نوع تضربه بالرصاص المطاطي والهروات ونوع بتقبض عليه وتحوله لمحاكمة عسكرية بتهمة ضرب المتظاهرين بالرصاص المطاطي والهراوات. .....،،، شهادة مصور جريدة المصري اليوم
Nov 21, 2011$&;مجلس الوزراء يبدي ثقته في وزارة الداخلية ويكلفها بمتابعة اعمالها والمجلس العسكري يبدي ثقته في مجلس الوزراء ويكلفه ببحث تداعيات الموقغ و .......... يبدي ثقته في المجلس العسكري ويكلفه باستمرار المسيرة ....... ولكم الله يا شهداء اليوم والأمس ولك الله يا ثورة
Nov 21, 2011$&;الحكومة تقدم استقالتها والمجلس العسكري يرفض.
Nov 20, 2011$&;أخشى أن ما كسبه الإسلاميون يوم الجمعة يخسرونه يوم الأحد. ......
Nov 20, 2011$&;أيها الواقفون على حافة المذبحة أشهروا الأسلحة سقط الموت وانفرط القلب كالمسبحة. ..... أمل دنقل
Nov 20, 2011$&;انتظر بيان حزب الحرية والعدالة
Nov 20, 2011$&;مش وقت تنظير واتهامات وقت تضامن وتضحية.
Nov 20, 2011$&;بدل ما سوريا تبقى زي مصر مصر بتبقى زي سوريا. ....، من أين أتى العسكر بهذا الوهم الكاذب بأنهم انتصروا اذا حرقوا الميدان؟ حرق الله قلوبكم يا ظلمة.
Nov 20, 2011$&;فيه ناس لحد دلوقت مش فاهمة وبتقول انتو عايزين ايه ثاني؟ واحنا كنا خد ايه اصلاً.؟!!
Nov 20, 2011$&;حلمنا أكبر من الأحزاب حلمنا أكبر من الكراسي حلمنا أكبر من الخوف حلمنا قدك يا مصر
Nov 20, 2011$&;انسوا.. لن نضحي بالانتخابات من أجل الأمن ولن نضحي بالثورة من أجل الانتخابات احنا ضحينا قبل كده كثير وهانأخذ حقنا كامل أمن انتخابات ثورة
Nov 20, 2011$&;هناك فرصة للانقاذ عناصرها - المجلس العسكري يشكل حكومة توافق وطني برئيس وزراء قوي ووزير داخلية جديد ويعطيها كل الصلاحيات - الجيش يحدد موعدا لانتخابات الرئاسة بحد اقصئ منتصف العام القادم - اجراء الانتخابات كما هو مقرر مع تحمل مسئولية تأمينها بين القوات المسلحة والداخلية - الافراج الفوري عن كافة المحالين الي المحاكم العسكرية من المتظاهرين المدنيين - تدبير مبلغ ٥ مليارات دولار بقروض عربية واجنبية وسندات خزانة لحل مشكلة المطالب التي نسميها فئوية وهي مطالب شعبية تأخير تنفيذها يعوق استمرار الانتاج. .... الحل عايز ارادة واتفاق مش عايز معجزة.
Nov 20, 2011$&;كيف فجأة ظهرت هذه الآلاف من قوات الأمن المركزي؟ وأيهما أولى بالتفريق بضع مئات في الميدان مصابين مع اهاليهم.. ام بضع آلاف في دمياط خسروا البلد حسب تصريح وزير الصناعة ١٦ مليار جنيه.؟
Nov 20, 2011$&;كما كان الرئيس مبارك المسجون حالياً هو المسئول الأول عما أصاب المتظاهرين يوم الجمعة الأسود. فالمشير طنطاوي هو المسئول الأول عما أصابهم يوم السبت الأسود. واسألوا شرف والعيسوي مين اللي ادي الأوامر.
Nov 20, 2011$&;اللواء الفنجري اللي كلنا كنا بنحبه صرح امبارح ع التليفزيون ان هناك قوى ذات اجندات خارجية حرضت مصابي الثورة على الاعتصام بس للأسف ملحقش يقول لنا عن أجندات القوى الثانية اللي طلبت من الأمن انه يسحل المعتصمين ويضربهم بالقنابل المسيلة للدموع والرصاص المطاطي.
Nov 20, 2011$&;كلنا خالد سعيد كلهم حسني مبارك ...... تعليق من قلب الميدان
Nov 20, 2011$&;الأزمات هدايا ساقها الله الينا لنقترب منه أكثر
Nov 20, 2011$&;هل جلس أعضاء المجلس العسكري مع بعضهم البعض في جلسة مصارحة خاصة وسألوا أنفسهم لماذا تغير رأي الشعب فيهم من التأييد المطلق والحب الجارف في بداية الثورة الى التشكك الكامل والهجوم العارم عليهم؟ من المؤكد أن الشعب لم يتغير.. فنفس الشعب الذي أحب ودعم هو نفس الشعب الذي انتقد ورفض.
Nov 20, 2011$&;ثل سيدات بمائة ألف رجل من أمثالى المستشارة نهى الزيني الدكتورة جيهان الحلفاوي الدكتورة هبة رؤوف عزت ..... تابعوا الدكتورة هبة علي الفيس بوك او تويتر
Nov 20, 2011$&;ملعون ابو السياسة اللي تخلي الكرسي اغلى من الدم.
Nov 20, 2011$&;في ليبيا شكلوا وزارة لشهداء ومصابي الثورة وفي مصر شكلوا كتائب لمواجهتهم في الميدان.
Nov 20, 2011$&;جريمة الإعلام المصري لا تقل سفالة عن جريمة الأمن.
Nov 20, 2011$&;هذا يوم الفرقان على كل مصري سياسي أو غير سياسي أن يختار ويعلن اختياره ويتحمله إما أن يقف مع الثورة أو أن يركع للمجلس العسكري السياسيون الذين سدوا عين الشمس يوم الجمعة والسياسيون الذين تخلفوا عنهم عليهم بالتواجد بالميدان اليوم كما لم يتواجدوا في أي يوم من يخافون من ضياع حلم الانتخابات عليهم أن يخافوا أكثر من ضياع حلم الوطن.
Nov 20, 2011$&;نفس العقلية الامنية الغبية لا تزال تحكم وتتحكم.. انهم يقايضوننا ان تريدون انتخابات فلتكن بطريقتنا ....... انهم يريدون ان ينقسم الشعب ويقول ليس هذا وقت انتخابات نريد انتخابات نزيهة ونريد الأمن معاً
Nov 20, 2011$&;فيه اختراع اسمه توتيتر الشباب بينقل بيه اللي بيحصل من الميدان لحظة بلحظة صوت وصورة بدون كذب ولا تزويق و لا تحليل اللي ما بيتابعش علي توتيتر اللي بيحصل من مصدره وفوراً ما يعرفش حاجة ويا ريت ما يعلقش بحاجة.
Nov 20, 2011$&;طول ما احنا بنشخص المرض غلط ولسه بنقول مؤامرة واجندات وعملاء عمرنا ما ها نحل حاجة وعمر مريضنا ما ها يخف ..... شوف المشكلة صح عشان تحلها صح واذا كان دماغك مش قادر يفهم الا بطريقة معينة واذا كانت عنيك مش قادرة تشوف الا بطريقة معينة يبقى اسمح لي هات حد ثاني بيشوف وبيفهم.
Nov 20, 2011$&;مشكلة متظاهري التحرير انهم هم الثوار الحقيقيون هم الثوار غير المسيسيين هم الثوار الذين يحملون ابسط الشعارات واصدقها انهم لا يهتفون لحزب او جماعة بل يهتفون لمصر وحقهم في حياة كريمة ويحلمون بمصر عظيمة ..... ما المشكلة اذن؟ المشكلة ان ما لهمش كبير يقولهم روحوا فيروحوا... ما لهومش مصلحة لو انقضت ها يفضوا الاعتصام. مفيش حاجة باقين عليها او خايفين منها وهؤلاء يتزايدون ولا ينقصون ولن يبرحوا الميدان حتى يستجيبوا لمطالبهم وسقف المطالب آخذ في الارتفاع بلا حدود
Nov 20, 2011$&;لا أفهم المسألة على انها خطة مدبرة لافساد الانتخابات او تقويض الجيش او زعزعة الاستقرار او غير ذلك من تعبيرات الخبراء الاستراتيجيين .. بل افهمها على أن المستكبرين يفتكون بالمستضعفين وأفهمهما على أن الله يعاقبنا على أننا نصرنا المستكبرين على المستضعفين في ماسبيرو ولم نأخذ حقهم بعد أن اتضحت الحقيقة. نحن كمسلمين مطالبون أن نقف بجوار الضعفاء والمهمشين دائماً وبلا حسابات دينية أو سياسية أو اجتماعية. كرامة الإنسان هي التي تحقق الأمن لا العصى الكهربية والمدرعات.
Nov 20, 2011$&;يقولون ان مرشحي الرئاسة الذين تركوا فراشهم وباتوا مع المعتصمين المستضعفين في الميدان يريدون بفعلهم هذا أن يسجلوا موقفاً وهذا صحيح.. فهذه هي الفرصة الذهبية لتسجيل المواقف أين عمرو موسى ليسجل موقفاً أين السيد البدوي ليسجل موقفاً أين رفعت السعيد ليسجل موقفاً أين أحمد شفيق الذي يقول ان مصر تحتاج راجل.. ليسجل موقفاً أين عصام شرف ليسجل موقفاً هذا يوم سبسجل فيه التاريخ لمن تنحاز وسيحاسبك المستقبل على قرارك.
Nov 20, 2011$&;اذا كان هناك خط أحمر فهو الدم المصري وإذا كان هناك شئ مقدس فهو التراب المصري وإذا كان هناك ما يستحق أن نموت من أجله فهو كرامة الإنسان المصري.
Nov 20, 2011$&;انا سيبت الانترنت والتليفزيون هاقرأ قرآن وادعو الله يحفظ مصر ويهدي أصحاب القرار لما فيه الصالح ...... مفيش أحسن من ربنا نلجأ له يكشف عنا الضر تصبحوا على خير
Nov 20, 2011$&;إن الاعتصام حق دستوري لا يمكن المساس به ......... تصريح من دقائق للدكتور عصام شرف على توتير وعلى صفحته الدكتور عصام شرف بهذا التصريح يعلن رفضه لما حدث.. واستقالته أو إقالته الليلة أو صباح الغد.
Nov 20, 2011$&;سؤال لأي واحد بيفكر بدماغه مش بحاجة ثانية... من هو المسئول عن هذا التصعيد الحادث في ميدان التحرير؟ هل هم المعتصمون (ومعظمهم من أهالي الشهداء والمصابين اللي مهضوم حقهم والكل بيتاجر بيهم... لكن ما قبضوش غير الكلام)... وهم حابسين نفسهم جوه الصينية ولا بيعطلوا مرور ... ولا بيوقفوا الإنتاج؟ وإلا جماعة الحكم اللي قرروا فض الاعتصام بالقوة ... ولو مات كل المعتصمين؟!! مين المسئول ؟ ومين اللي لازم يتحاسب؟!!
Nov 20, 2011$&;الغباء وراثة... نفس السيناريو بيتكرر... مواجهة عنيفة من الأمن للمتظاهرين والمعتصمين... وإعلام فاسد يشوه الشرفاء على يد المأجورين وأصحاب المصالح.. و ظهور متأخر لمن بيدهم القرار... وخطاب زي عدمه ... متأخر في التوقيت ومتردد في الاستجابة ...... الناس شايفة إن فيه مؤامرة من المعتصمين على استقرار البلد طيب هو فيه مؤامرة بيشارك فيها كل مرشحي الرئاسة؟!! هو فيه مؤامرة بيشارك فيه كل القوى السياسية اللي لو ما راجتش الليلة دي التحرير يبقى خرجت من السباق وانضمت رسمي للفلول؟!! ...... أنا مش شايف مؤامرة ولا شايف بلطجية... أنا شايف ناس محاصرة وبتموت لأنها بتقول تحيا مصر... أنا شايف اللي مش ها يقف معاها بكل طاقته... يبقى ما يستحقش يكون إنسان. أنا شايف إن نصرتهم هو واجب إنساني قبل ما يكون واجب ديني أو واجب وطني. .......... هونها علينا يا مهون. واسترها علينا يا كريم..
Nov 19, 2011$&;اشتريت اليوم جريدة أخبار اليوم من الإمارات... لا يوجد فيها خبر واحد عن مليونية الأمس.. سأضع لكم الصورة غداً إن شاء الله.. تذكرت جريدة الأهرام عندما صدرت يوم 25 يناير والمانشيت الرئيسي هو: نجيب ميقاتي يبدأ مشاورات تشكيل الحكومة الجديدة. عندما يخاف الإعلام من الحقيقة... فهذا يعني أن هناك تغييراً كبيراً في الانتظار.
Nov 19, 2011$&;من هو الخبير الإستراتيجي؟ (نقلاً عن صفحة كلنا خالد سعيد) ........ سؤال تعبيري لأعضاء الصفحة .. والاجابات هتنشر تباعا ازاي بتعرف إن اللي بيتكلم في التلفزيون خبير استراتيجي؟ Aymane Farissi عندما يستضيفه التلفزيون المصري ... Mahmoud Hamad لازم يكون صوابعه طويله علشان يعرف يرسم المحاور السياسيه Ahmed Napil هوة بابا واحنا عيال هبله حنخرب البلد Mohamed R El Zoghaimy اول مايجيب سيرة العمارة اللى باقى فيها عمود Khaled Mahmoud Abdou لما يقول لا بقي تعالي انا افهمك او سيبني اكمل كلامي عشان تفهم Mohamed Mustafa El Sabaa اول ماتدوس على الزرار يقول : دى اصابع خارجية واجندات ورق فاخر ومخططات لتقسيم مصر شوارع وحوارى Ehab Elgammal الخبير الاستراتيجي اللي بجد هو اللي يوريني شهادة الخبرة الاستراتيجية بتاعته غير كدة يبقى حمادة بالجنزبيل :) Osama Salem استخدام كلمات الآتية أو بعضها : مصر مستهدفة .. تمويل سري ... عناصر مندسة ... مؤامرة ... قوى خارجية .. الأمن القومي ... الاستقرار .. أجندات ... أصابع خفية ... الطرف الثالث ... هيبة الدولة .. الخط الأحمر ... الخ Kareem Samra الخبير الاستراتيجي اللي على حق ميقولش للمجلس لأ Ziad Ouf لما تلاقى لواء فوق الـ 60 و مش شغال لا مدير امن ولا محافظ Khalid IsmaȜeel بيبقى مكتوب تحته .. خبير استراتيجي :D Hkaya Masrya هو الشخص الذى يحاول ان يخبر كل الناس باختلاف التيارات والايدلوجيات والاتجاهات بجهلهم الحقيقه وعلمه بهاSee More
Nov 19, 2011$&;ستشهد الايام القادمة صراع حياة او موت بين من يملكون السلطة والقرار ومن يملكون الشارع. سياسة التمترس حول القناعات الثابتة ستؤدي الى قصم عود البلد. لابد من تفويت الفرصة.. والسياسي الناجح يجب ان يترك للطرف الآخر مخرجاً لحفظ ماء الوجه لا يبالغ في التصعيد حتى يضطر الطرف الآخر الى المواجهة. انا ضد وثيقة السلمي.. لكن اذا كان ولابد فلنوافق علي وثيقة استرشادية ذات اسم مقبول وبنود عامة يتوافق عليها الجميع. انا ضد اي قيود او مصادرة مسبقة على رأي الشعب لكن لا بأس من رسائل تطمينية بمبادرات فردية من الاحزاب الاسلامية علي شكل اعلان نوايا يفسد خطط الانقلاب علي الثورة وحجج المعترضين. انا لا زلت اعتقد ان كل يوم يبقاه المجلس العسكري في السلطة هو خصم من طاقة مصر.. ولكن لا ارى بأساً من نقاش جاد حول مخاوفه او الضغوط التي يتعرض لها من الخارج.. وليكن حوارنا معه دعماً له لا انتقاصاً من قدره ما دام على خلفية المصلحة الوطنية المشتركة. اما اذا تقاعس وتهرب وتنصل من الوعود.. فستكون للشارع كلمة اخرى. لا تزال دائما هناك فرصة أخرى المهم الا نستنفذ الفرص ولا تبقى امامنا الا فرصة اخيرة.
Nov 19, 2011$&;على خلاف ما يظنون ويتوهمون ويهرفون.. الشيخ حازم أبو إسماعيل تلميذ نجيب في مدرسة القرضاوي والغزالي والشعراوي لا مدرسة ابن باز وابن عثيمين وابن جبرين ......... لكننا لم نتعود بعد على شكل وأسلوب الداعية السياسية على مستوى الوطن لا على مستوى الدائرة.
Nov 19, 2011$&;كل اللي يعجبك والبس اللي يعجبك وقول اللي يعجبك وصاحب اللي يعجبك واقرأ اللي يعجبك واسمع اللي يعجبك واختار اللي يعجبك ...... وتحمل نتيجة قرارك
Nov 19, 2011$&;كم إخواني أو سلفي في بيتك؟ فى ظل غياب المعلومات والقدرة الدقيقة على التعرف على الحجم الحقيقى للتيارات الإسلامية فى مصر، يمكن لنا أن نقترح منهاجية بسيطة، هى بلا شك غير دقيقة ولا كافية، ولكنها قد تعطى بعض المؤشرات الأولية لهذا الحجم. وتختصر هذه المنهاجية فى محاولة كل منا الإجابة عن سؤال: كم إخوانياً أو سلفيا أو جهاديا سابقا نعرفه سواء فى محل سكننا أو عملنا أو عائلتنا وأقاربنا أو أصدقائنا؟ إن تجربة طرح مثل هذا السؤال البسيط سوف توصل كلا منا إلى تصور، ولو ذاتى، حول حجم التيارات الإسلامية الأقرب للحقيقى، وهو ما يجب أن نضعه دوماً فى مقارنة مع عدد الناخبين المصريين الذى سينتخبون البرلمان وهو خمسون مليون مصرى، حتى يمكن لنا توقع أقرب للدقة لنتائج الانتخابات البرلمانية القادمة. .......... ضياء الدين رشوان
Nov 19, 2011$&;المجلس العسكري والحكومة والمستشارون ممن ملأوا فضائيات التليفزيون المصري بالأمس وأزعجهم هذا الحشد الإسلامي الهادر يرتبون لخبطة موجعة.. إجراء استفتاء على وثيقة المباديء الدستورية... وذلك لإحراج الإسلاميين. الخلاف الآن على اختيار التوقيت.
Nov 19, 2011$&;لا ينبغي أن يصح إلا الصحيح. هذه ثورة ينبغي أن تنقلنا إلى مصاف الديمقراطية الحقيقة والمكتملة، وليست طفلا مبتثرا نتوه به ومعه بحثا عمن يداويه. تسليم المجلس الأعلى للسلطة في أسرع وقت يحمينا من المزيد من تفكك الدولة، والمزيد من تحلل المجتمع. هذه ليست تظاهرة ضد المجلس الأعلى، وإنما لتوضيح أن المرحلة الانتقالية تحولت إلى ارتجالية بفضل التطويل، وسوء الإدارة. ومن لا يرد المشاركة، فهذا حقه، ولموقفه كل الاحترام ........ د. معتز بالله عبد الفتاح
Nov 19, 2011$&;الجيش والتيار العلماني في مصر وأمريكا كانوا يخشون من حصول الإسلاميين على 40% من أصوات الناخبين المصريين... لذلك حاولوا المستحيل لخفض هذه النسبة عن طريق إدخال الفلول ووثيقة السلمي وتأجيل الانتخابات وغير ذلك من الألاعيب. ........... بعد مليونية الأمس... ومع فضح العلمانيين أنفسهم بانسحابهم من الميدان... ارتفعت ثقة التيار الإسلامي في نفسه إلى عنان السماء، ويقولون الآن لن نرضى بأقل من 70% من الأصوات.. ......... ألم أقل لكم المجلس العسكري لا يصلح للحكم.. وكل قراراته تأتي بنتائج عكسية سواء في الاقتصاد أو السياسة ...... بالله عليكم عودوا إلى ثكناتكم في أسرع فرصة يكفي مصر هذا النزيف.
Nov 18, 2011$&;تفتكروا الناس عايزة تعب وبهدلة.. تفتكروا المظاهرات دي رحلة والا لعبة؟ تفتكروا الناس مش عايزة تشتغل وتكسب وتعمر بلدها؟ .....، طيب ايه اللي راميك ع المر قال اللي أمرّ ولا أمرَّ من الاستبداد والاستعباط وتجاهل الحقوق .
Nov 18, 2011$&;اذا كانوا لم يسمعوا او كانوا لم يفهموا فهم يسيرون على مبارك وسيلقون مصيره. ولكني واثق انهم سمعوا وفهموا وسيستجيبون.
Nov 18, 2011$&;في الميادين يكتشف الزعماء أنفسهم وتكتشفهم الشعوب. الزعامة موقف لا تاريخ. الزعامة أن تلهم الشعب لا أن تضعه في السجون الزعامة كلمة حق لا مناورات باطل
Nov 18, 2011$&;لا تفسدنا فرحتنا بعودة الروح بادعاء أن مظاهرة اليوم فئوية يستغلها الإسلاميون مظاهرة اليوم وطنية وعلى من لم يشارك فيها اليوم أن يحسم الأمر مع نفسه هل هو مع الشعب أم مع العناد والاستبداد؟
Nov 18, 2011$&;كلمة الجماهير واضحة وواحدة.. ومن لا يستجيب لها هو الخاسر: لا وثيقة اليوم ولا غداً الانتخابات في موعدها والشعب يحميها انتخابات الرئاسة في ابريل. ....... لا تفاوض في الحقوق لا استسلام للطغيان لا تراجع للوراء
Nov 18, 2011$&;اذا كنت ترى مواجهة حكم العسكر فعلاً مستحيلاً فأفسح الطريق .لمن يراه ممكناً
Nov 18, 2011$&;إما اعتدلت وإما اعتزلت. ...... عمر بن الخطاب لأحد ولاته
Nov 18, 2011$&;الشريعة من الله والشرعية من البشر. لا نريدها لاهوتية بلا شرعية، ولا نريدها علمانية بلا شريعة. ..... د. معتز بالله عبد الفتاح
Nov 18, 2011$&;في النهاية سيصبح كل شئ على ما يرام اذا لم يكن كل شئ على مايرام فلم تأت النهاية بعد.
Nov 18, 2011$&;مفيش أمل في التليفزيون المصري الخبر علي الصور: الاخوان والسلفيون في مظاهرات حاشدة بميدان التحرير عايز يخوف الناس من الاسلاميين ويوقع بينهم وبين باقي القوى السياسية. ..... عشان كده الشعب يريد اسقاط النظام
Nov 18, 2011$&;الشعب لا يزال يريد إسقاط النظام
Nov 18, 2011$&;الشعب يقرر لا يطلب والقرارات تتخذ من الميدان لا من الغرف المغلقة وتأخير تسليم السلطة عن ابريل القادم سىؤدي الى عصيان مدني ....... محمد سليم العوا من ميدان التحرير اليوم
Nov 18, 2011$&;كل عام و سيادة الرئيس محمد حسني مبارك في خير وصحة وسعادة وراحة بال ، حانت ذكري ميلاده منذ أيام قليلة ولا أعلم لما جلست أتأمل منْ حوله و نوعية هداياهم و أسئلة كثيرة تجول بخاطري : تُري ماذا أهدوا الريس في عيد ميلاده ؟ وهل كل منْ يحيط بالرئيس يحبه ؟ كيف يعربوا عن هذا الحب ؟ ....... فقرة من مقال الصحفية حنان خواسك نشرتها عام ٢٠١٠. وهي التي قدمت البلاغ في الناشط علاء عبد الفتاح تتهمه بأنها رأته من سيارتها يسرق سلاح ميري. ملحوظة لم يكن هناك عبور سيارات في هذه المنطقة ملحوظة اخرى : ممن تم استدعاؤهم للتحقيق ايضاً محمد عادل وكان مجنداً يؤدي الخدمة في مكان آخر ومينا دانيال وكان في المشرحة في المستشفى القبطي. ....... الاسراع بتسليم السلطة هو الحل
Nov 18, 2011$&;لا ألوم الدكتور السلمي ولا أتهمه على اجتهاده في مسألة وثيقة المباديء الحاكمة.. ولكن ألوم من بيدهم الأمر على أنهم ينصرون رجلاً واحداً وجماعته على إرادة الملايين.. ألومهم على أنهم لم يصدقوا أن المسألة ليست تهديداً ولا هزلاً... ألومهم على أنهم يضحون باستقرار مصر بمنتهى الرعونة.. وهم الأمناء اليوم عليها. ألومهم على غموضهم المريب في مسألة الإعلان على موعد تسليم السلطة ألومهم على عنادهم وكبرهم وإصرارهم على نحويل المدنيين لمحاكمات عسكرية ألومهم على إصرارهم على تحمل المسئولية وحدهم وهم بالتجربة عاجزون عنها ألومهم على اتهاماتهم غير المسئولة للوطنيين والشرفاء.. وكأنهم احتكروا الوطنية ...... اليوم نلوم ونعتب.. وغداً .. للشعب رأي آخر.
Nov 18, 2011$&;الجمعة جامعة للقلوب.. والعقول.. والمطالب. ......... اللهم اجعلها جمعة خير في كل الدول العربية.
Nov 18, 2011$&;المطالب العادلة للناس إذا لم يستجب لها في الوقت المناسب فإنها تصبح مطالب سابقة ويرتفع السقف. ....... د. سليمان فهد العودة
Nov 18, 2011$&;هناك تجربة مثيرة قام بها مجموعة من علماء النفس على عدد من الطلبة. طلبوا منهم أن يرتدوا نظارات خاصة ولا يخلعوها أبداً لمدة أسبوع... هذه النظارات (واسمها المجنونة) تقلب الأعلى أسفل والأسفل أعلى.. تخيل فيلم فيديو مصور على كاميرا موبايل وأنت تشاهده بالمقلوب... وهكذا كانوا يرون كل شيء بالمقلوب... إذا كان هناك سلم عليهم أن ينزلوه فهم يشاهدونه سلماً صاعداً وعليهم أن يطلعوه.. وهكذا. قابلتهم مشاكل متعددة ومتنوعة في الأسبوع الأول.. وتعرضوا لبعض الحوادث وكان هناك مساعدون لهم دائماً لمساعدتهم على اتخاذ القرار السليم... بعد أسبوع طلب منهم أن يواصلوا التجربة فقبلوا على مضض.. ولكن كانت استجابتهم أفضل كثيراً... كرروا التجربة أسبوعا بعد أسبوع .. وبعد شهر تماماً تأقلم مخهم بشكل كامل للواقع الجديد.. ولم تعد لديهم أية مشكلة على الإطلاق.. وكانوا يمارسون كل شيء بنجاح تمام كأنهم لا يرتدون هذه النظارة المجنونة التي تقلب كل شيء. بعد أسبوع طلب منهم صاحب المشروع أن يخلعوا النظارات... ويواصلوا حياتهم العادية.. خلعوا النظارات لأقل من دقيقة .. وبعد ثوان لم يستطيعوا. فقد شاهدوا كل شيء مقلوباً... وفضلوا أن يعيشوا بالنظارة.. فهم يرون بها الأمور "معدولة". ........... قامت الثورة ... وطلب الثوار من الناس أن يخلعوا النظارة التي اعتادوا على لبسها ثلاثين سنة.. خلع الناس النظارة.. وبدل أن يروا الدنيا الجميلة (المعدولة)... وجدوها مقلوبة.. فسارعوا بارتداء النظارة مرة أخرى.. وقالوا مش عايزين... ...... اصبروا على الشعب.. ثلاثين سنة مش شوية... وكثير من الناس عمره ما شاف في حياته يعني إيه الدنيا تبقى "معدولة" يعني إيه ديموقراطية وحرية وحقوق إنسان.
Nov 18, 2011$&;حتى يكون الامر واضحاً وتتوقف الاشاعات لا أحد ممن سوف يخرج الجمعة يريد اسقاط المجلس العسكري لا احد من هذه الملايين يتآمر ضد مصر لهم مطلب واحد مشروع والمجلس يرفض تنفيذه من ٩ اشهر.. الاعلان عن موعد انتخابات الرئاسة. ....... عايز سبب واحد مقنع يجعل المجلس يرفض هذا الاعلان المجلس ليس اكثر وطنية ممن يخرجون غدا.
